Feature,LASSO_Coefficient,LASSO_AbsCoeff,LASSO_Rank,Ridge_Coefficient,Ridge_AbsCoeff,Ridge_Rank,ElasticNet_Coefficient,ElasticNet_AbsCoeff,ElasticNet_Rank,Average_Rank,Rank_Difference
postal_code_M2D,0.4964588013233925,0.4964588013233925,206,0.4093404382275345,0.4093404382275345,333,0.676329446139022,0.676329446139022,218,252.33333333333334,127
postal_code_P8W,0.5652950847465732,0.5652950847465732,187,0.38704143793170387,0.38704143793170387,385,0.723326929657952,0.723326929657952,185,252.33333333333334,200
postal_code_N8W,0.547946632451336,0.547946632451336,192,0.3920143054357848,0.3920143054357848,370,0.7143141092881115,0.7143141092881115,196,252.66666666666666,178
postal_code_J9P,0.47193121012912115,0.47193121012912115,212,0.41331204724398984,0.41331204724398984,326,0.6747643328184736,0.6747643328184736,221,253.0,114
postal_code_V1L,0.630891863325787,0.630891863325787,167,0.37132031768204943,0.37132031768204943,413,0.7267876639177018,0.7267876639177018,183,254.33333333333334,246
postal_code_M2F,0.6518266637937395,0.6518266637937395,161,0.3615149517359889,0.3615149517359889,435,0.7442861325090152,0.7442861325090152,170,255.33333333333334,274
postal_code_P7L,0.48199298750751024,0.48199298750751024,210,0.42400845795507636,0.42400845795507636,303,0.6361038965076433,0.6361038965076433,254,255.66666666666666,93
postal_code_L9N,0.7860849413899105,0.7860849413899105,122,0.3378857197833957,0.3378857197833957,512,0.8327319410475125,0.8327319410475125,134,256.0,390
postal_code_K5E,0.34453674830573294,0.34453674830573294,256,0.477025496332943,0.477025496332943,239,0.5972634271001293,0.5972634271001293,276,257.0,37
postal_code_B5S,-0.3403589633978236,0.3403589633978236,260,-0.4377052055687673,0.4377052055687673,281,-0.6572270325621643,0.6572270325621643,234,258.3333333333333,47
postal_code_H7I,0.6298676039684872,0.6298676039684872,168,0.36882097569835925,0.36882097569835925,415,0.71532264403855,0.71532264403855,193,258.6666666666667,247
postal_code_V7X,0.7009617048090951,0.7009617048090951,145,0.34420016652244173,0.34420016652244173,482,0.7760052340078686,0.7760052340078686,157,261.3333333333333,337
postal_code_V4H,0.6515851321284586,0.6515851321284586,162,0.35508863758560455,0.35508863758560455,450,0.7351840182963184,0.7351840182963184,174,262.0,288
postal_code_L4C,-0.3140699148301888,0.3140699148301888,271,-0.4513967227706796,0.4513967227706796,266,-0.6334081902430257,0.6334081902430257,256,264.3333333333333,15
postal_code_V3R,0.6008711872954644,0.6008711872954644,174,0.3742258654439526,0.3742258654439526,406,0.6803475255918542,0.6803475255918542,213,264.3333333333333,232
postal_code_K9M,-0.5331711513722825,0.5331711513722825,197,-0.3672974638173678,0.3672974638173678,420,-0.728849813964497,0.728849813964497,180,265.6666666666667,240
postal_code_K5G,0.7192466825132066,0.7192466825132066,140,0.33806229661298326,0.33806229661298326,510,0.7800804654944007,0.7800804654944007,155,268.3333333333333,370
postal_code_M4N,-0.6371451568050427,0.6371451568050427,164,-0.34227138250930794,0.34227138250930794,497,-0.7994824877526201,0.7994824877526201,148,269.6666666666667,349
postal_code_V4S,0.7247075864858709,0.7247075864858709,139,0.33784822242151924,0.33784822242151924,513,0.7713631290042401,0.7713631290042401,158,270.0,374
postal_code_J3T,0.6519554096821873,0.6519554096821873,160,0.34291229907473236,0.34291229907473236,491,0.7668483403237422,0.7668483403237422,161,270.6666666666667,331
postal_code_M3D,-0.27213753271475954,0.27213753271475954,295,-0.46416728386217926,0.46416728386217926,252,-0.6043092495981226,0.6043092495981226,272,273.0,43
postal_code_J4V,0.5012505608606724,0.5012505608606724,202,0.3678606723650498,0.3678606723650498,418,0.7022467435489613,0.7022467435489613,203,274.3333333333333,216
postal_code_P9D,0.3097325523217649,0.3097325523217649,272,0.44466135494433306,0.44466135494433306,273,0.5894609874208687,0.5894609874208687,284,276.3333333333333,12
postal_code_M1S,-0.4548898942975478,0.4548898942975478,219,-0.3773295822684778,0.3773295822684778,400,-0.6873807825081057,0.6873807825081057,210,276.3333333333333,190
postal_code_P3L,0.42425840050348174,0.42425840050348174,225,0.4019184898299461,0.4019184898299461,352,0.6309395291098887,0.6309395291098887,258,278.3333333333333,127
postal_code_G6Z,0.3941689788149815,0.3941689788149815,235,0.4079511752992015,0.4079511752992015,337,0.6148180198846975,0.6148180198846975,264,278.6666666666667,102
postal_code_G1S,-0.48914502703052165,0.48914502703052165,207,-0.3613279179823462,0.3613279179823462,436,-0.7145485207596098,0.7145485207596098,195,279.3333333333333,241
postal_code_J5W,-0.6366956579155321,0.6366956579155321,165,-0.3334518179076023,0.3334518179076023,521,-0.7864862149671664,0.7864862149671664,153,279.6666666666667,368
postal_code_V4J,0.5041782348148457,0.5041782348148457,201,0.356477351290874,0.356477351290874,449,0.7099082896374006,0.7099082896374006,197,282.3333333333333,252
postal_code_N4V,-0.37656780531589584,0.37656780531589584,245,-0.3999096332067742,0.3999096332067742,358,-0.6485116886718754,0.6485116886718754,246,283.0,113
postal_code_P4A,0.0,0.0,577,0.867994706020226,0.867994706020226,45,0.6544190538640522,0.6544190538640522,240,287.3333333333333,532
postal_code_V3M,0.6203730640840828,0.6203730640840828,172,0.3402859708651625,0.3402859708651625,501,0.7153467618879866,0.7153467618879866,192,288.3333333333333,329
postal_code_J6B,0.3900049395121984,0.3900049395121984,238,0.4154984482269265,0.4154984482269265,321,0.5660638957059839,0.5660638957059839,309,289.3333333333333,83
postal_code_M4P,-0.7014973468052872,0.7014973468052872,144,-0.31906646425936064,0.31906646425936064,594,-0.8314975463666159,0.8314975463666159,135,291.0,459
postal_code_V8L,-0.36336934202562887,0.36336934202562887,250,-0.38726327471764127,0.38726327471764127,384,-0.6297228519121137,0.6297228519121137,260,298.0,134
postal_code_N5L,-0.36762614354788886,0.36762614354788886,248,-0.3761982532202017,0.3761982532202017,403,-0.6482206384414275,0.6482206384414275,247,299.3333333333333,156
postal_code_J4L,0.5011484565346599,0.5011484565346599,203,0.3446529119052526,0.3446529119052526,480,0.6765881070851877,0.6765881070851877,217,300.0,277
postal_code_N7O,0.6208455323786943,0.6208455323786943,170,0.32962376505529994,0.32962376505529994,538,0.7098470274025085,0.7098470274025085,198,302.0,368
postal_code_R6H,0.7849618935179354,0.7849618935179354,123,0.3027034129708216,0.3027034129708216,682,0.8778719249517515,0.8778719249517515,117,307.3333333333333,565
postal_code_V6I,-0.7372610212362787,0.7372610212362787,136,-0.30603764657854393,0.30603764657854393,660,-0.843122226490917,0.843122226490917,131,309.0,529
postal_code_G6C,0.2915428206134731,0.2915428206134731,281,0.40520147671960827,0.40520147671960827,343,0.5677514823764825,0.5677514823764825,307,310.3333333333333,62
postal_code_L3L,0.2838022764567074,0.2838022764567074,288,0.4018485318485098,0.4018485318485098,353,0.5837768408104393,0.5837768408104393,290,310.3333333333333,65
postal_code_T5T,-1.068449018666263,1.068449018666263,73,-0.28435360903320694,0.28435360903320694,793,-1.0511838793106059,1.0511838793106059,70,312.0,723
postal_code_T1J,-0.4228391339110087,0.4228391339110087,226,-0.3415919778130797,0.3415919778130797,498,-0.6784786545463403,0.6784786545463403,215,313.0,283
postal_code_J7B,0.4973963254814567,0.4973963254814567,205,0.33691238004569624,0.33691238004569624,515,0.6738617604294601,0.6738617604294601,222,314.0,310
postal_code_G4L,0.2196308241116661,0.2196308241116661,325,0.45368160336542046,0.45368160336542046,262,0.5122858246152042,0.5122858246152042,362,316.3333333333333,100
postal_code_T6R,-0.3173833026557143,0.3173833026557143,267,-0.3683276675274799,0.3683276675274799,417,-0.6061965655856668,0.6061965655856668,270,318.0,150
postal_code_K4N,0.4575702874119438,0.4575702874119438,216,0.34030407268590657,0.34030407268590657,500,0.6543038952865741,0.6543038952865741,241,319.0,284
postal_code_G5Z,0.2960331581031411,0.2960331581031411,278,0.3966769066526038,0.3966769066526038,362,0.549892954597563,0.549892954597563,325,321.6666666666667,84
postal_code_G6I,0.5976784379979668,0.5976784379979668,177,0.3210583887874663,0.3210583887874663,584,0.6975700284662437,0.6975700284662437,205,322.0,407
postal_code_H6F,-0.06074186016228442,0.06074186016228442,409,-0.486056256857197,0.486056256857197,225,-0.5449013800293466,0.5449013800293466,335,323.0,184
postal_code_V6X,0.30196480189952885,0.30196480189952885,273,0.37272375132283087,0.37272375132283087,409,0.5834939949766412,0.5834939949766412,291,324.3333333333333,136
postal_code_H9I,0.298400542667152,0.298400542667152,276,0.38272619040794903,0.38272619040794903,392,0.5611763287528571,0.5611763287528571,313,327.0,116
postal_code_T6L,0.26573796815451306,0.26573796815451306,301,0.4027836838908659,0.4027836838908659,349,0.5436772234793613,0.5436772234793613,336,328.6666666666667,48
postal_code_N7E,0.23076521346671833,0.23076521346671833,315,0.4015469769914517,0.4015469769914517,354,0.5592811169519697,0.5592811169519697,317,328.6666666666667,39
postal_code_M9K,-0.2787421650435052,0.2787421650435052,292,-0.37862409331156976,0.37862409331156976,399,-0.572785921749148,0.572785921749148,303,331.3333333333333,107
postal_code_V8E,-0.6932381356551214,0.6932381356551214,149,-0.2977625437221215,0.2977625437221215,713,-0.8292364018247962,0.8292364018247962,136,332.6666666666667,577
postal_code_L3H,0.17206286963166925,0.17206286963166925,347,0.4375779630438375,0.4375779630438375,282,0.5075300457806209,0.5075300457806209,372,333.6666666666667,90
postal_code_K4B,0.4054701104605597,0.4054701104605597,233,0.33911830458689685,0.33911830458689685,508,0.6146709862907039,0.6146709862907039,265,335.3333333333333,275
postal_code_V2L,-0.745745080934538,0.745745080934538,135,-0.2914656524259549,0.2914656524259549,744,-0.8501282034454769,0.8501282034454769,128,335.6666666666667,616
postal_code_G1M,0.5832507778895383,0.5832507778895383,182,0.3148832648676611,0.3148832648676611,616,0.6797661570255032,0.6797661570255032,214,337.3333333333333,434
postal_code_G5H,-0.1080309082644314,0.1080309082644314,381,-0.4287878442295164,0.4287878442295164,296,-0.5384152910819231,0.5384152910819231,342,339.6666666666667,85
postal_code_P4F,-0.30051216048889484,0.30051216048889484,275,-0.3514349223234915,0.3514349223234915,462,-0.5890290407567808,0.5890290407567808,285,340.6666666666667,187
postal_code_H5M,0.1657865783687502,0.1657865783687502,353,0.43809595081528735,0.43809595081528735,280,0.49524643670010005,0.49524643670010005,391,341.3333333333333,111
postal_code_G8P,0.37099692678865204,0.37099692678865204,246,0.33958070069419927,0.33958070069419927,506,0.5969121080954792,0.5969121080954792,277,343.0,260
postal_code_H7O,-0.40953156796148465,0.40953156796148465,231,-0.32213691472498157,0.32213691472498157,577,-0.6521584227387176,0.6521584227387176,242,350.0,346
postal_code_R3L,0.0,0.0,684,0.8627852764116146,0.8627852764116146,47,0.5589079232482775,0.5589079232482775,319,350.0,637
postal_code_K3Q,0.3851279952786003,0.3851279952786003,242,0.34578724977495773,0.34578724977495773,475,0.5464444028524347,0.5464444028524347,333,350.0,233
postal_code_N3O,-0.28785872814132835,0.28785872814132835,286,-0.34351302409323664,0.34351302409323664,487,-0.5838779683451035,0.5838779683451035,289,354.0,201
postal_code_M5W,-0.20640097058160814,0.20640097058160814,332,-0.3630696440292508,0.3630696440292508,432,-0.5579941148776705,0.5579941148776705,321,361.6666666666667,111
postal_code_V8W,-0.46849001341122926,0.46849001341122926,214,-0.30473855939669875,0.30473855939669875,666,-0.6771464793221943,0.6771464793221943,216,365.3333333333333,452
postal_code_P1P,0.3205678855876703,0.3205678855876703,265,0.3524941239733882,0.3524941239733882,458,0.5045693710519196,0.5045693710519196,379,367.3333333333333,193
postal_code_P4G,-0.15368927113293568,0.15368927113293568,358,-0.37482774965041604,0.37482774965041604,404,-0.5385666996624706,0.5385666996624706,341,367.6666666666667,63
postal_code_T4P,-0.2899122261281908,0.2899122261281908,284,-0.3252105953955109,0.3252105953955109,562,-0.6248927220867105,0.6248927220867105,261,369.0,301
postal_code_K1X,0.16147885592628605,0.16147885592628605,357,0.40211831854009217,0.40211831854009217,351,0.4844422635750606,0.4844422635750606,403,370.3333333333333,52
postal_code_M9O,-0.14182201999641383,0.14182201999641383,365,-0.3814371459797383,0.3814371459797383,394,-0.5236541735880161,0.5236541735880161,356,371.6666666666667,38
postal_code_N7G,0.276313076419726,0.276313076419726,293,0.3766673908304625,0.3766673908304625,401,0.4658015817634418,0.4658015817634418,424,372.6666666666667,131
postal_code_G3U,0.347788874482109,0.347788874482109,254,0.32342845659513125,0.32342845659513125,572,0.5759337519411292,0.5759337519411292,301,375.6666666666667,318
postal_code_N6D,0.3869206786179548,0.3869206786179548,240,0.3138023615934897,0.3138023615934897,621,0.602830068422171,0.602830068422171,274,378.3333333333333,381
postal_code_R7O,0.0516665707607494,0.0516665707607494,418,0.42146183701111356,0.42146183701111356,311,0.47747311242730867,0.47747311242730867,409,379.3333333333333,107
postal_code_T1N,-0.4438719159558674,0.4438719159558674,221,-0.3000382857106011,0.3000382857106011,699,-0.6751268899567091,0.6751268899567091,220,380.0,479
postal_code_M2C,-0.22794854440606205,0.22794854440606205,317,-0.33473470349654083,0.33473470349654083,518,-0.5675223673195534,0.5675223673195534,308,381.0,210
postal_code_G4P,0.21214102611523186,0.21214102611523186,329,0.36213636766345075,0.36213636766345075,434,0.5024943336541638,0.5024943336541638,382,381.6666666666667,105
postal_code_T4Y,0.5460152980643203,0.5460152980643203,193,0.294887747841814,0.294887747841814,725,0.66074317523505,0.66074317523505,230,382.6666666666667,532
postal_code_K8V,0.33778275794348045,0.33778275794348045,261,0.3353100850183805,0.3353100850183805,517,0.5072830406613115,0.5072830406613115,374,384.0,256
postal_code_B1I,0.0,0.0,945,0.9162690100476477,0.9162690100476477,28,0.7160317244417327,0.7160317244417327,191,388.0,917
postal_code_P5J,0.0,0.0,500,0.48988398628481533,0.48988398628481533,223,0.44644389218647745,0.44644389218647745,441,388.0,277
postal_code_L2F,0.19384574720485562,0.19384574720485562,338,0.36586167125818114,0.36586167125818114,426,0.48649377271407235,0.48649377271407235,402,388.6666666666667,88
postal_code_J3L,-0.28091409551222496,0.28091409551222496,289,-0.3192936665381575,0.3192936665381575,590,-0.5822394399197363,0.5822394399197363,293,390.6666666666667,301
postal_code_K2Q,0.2223718271227591,0.2223718271227591,322,0.3427328496915024,0.3427328496915024,494,0.5219303606692133,0.5219303606692133,358,391.3333333333333,172
postal_code_V5R,-0.23518652365365394,0.23518652365365394,312,-0.33018348826649196,0.33018348826649196,534,-0.5474487025259729,0.5474487025259729,332,392.6666666666667,222
postal_code_T5W,-0.3449608248835902,0.3449608248835902,255,-0.3065299733544867,0.3065299733544867,659,-0.6057368964818374,0.6057368964818374,271,395.0,404
postal_code_V8V,0.634713054406826,0.634713054406826,166,0.2770614193868311,0.2770614193868311,838,0.7174985350221122,0.7174985350221122,188,397.3333333333333,672
postal_code_M3X,0.2798194827663862,0.2798194827663862,291,0.3220041784602714,0.3220041784602714,579,0.5493166100120863,0.5493166100120863,327,399.0,288
postal_code_G5I,0.34358178206568535,0.34358178206568535,257,0.3052505869656811,0.3052505869656811,662,0.5769784721088388,0.5769784721088388,297,405.3333333333333,405
postal_code_N4W,0.14137543504093708,0.14137543504093708,366,0.36021767057762166,0.36021767057762166,440,0.4771227216230895,0.4771227216230895,410,405.3333333333333,74
postal_code_K8H,-0.3164716954672511,0.3164716954672511,268,-0.3097816780543589,0.3097816780543589,645,-0.5631321484164981,0.5631321484164981,312,408.3333333333333,377
postal_code_K6K,0.2265571180194549,0.2265571180194549,318,0.32119745984298104,0.32119745984298104,583,0.5486758703953071,0.5486758703953071,328,409.6666666666667,265
postal_code_P9S,-0.07534871365581111,0.07534871365581111,400,-0.3639093064831271,0.3639093064831271,430,-0.4833377736588145,0.4833377736588145,404,411.3333333333333,30
postal_code_R1C,0.0,0.0,768,0.7830126274855066,0.7830126274855066,78,0.4921895159726731,0.4921895159726731,395,413.6666666666667,690
postal_code_E3I,-0.01019861906469844,0.01019861906469844,449,-0.3912901388342387,0.3912901388342387,374,-0.4553586824144487,0.4553586824144487,429,417.3333333333333,75
postal_code_L3R,0.08909654184645399,0.08909654184645399,395,0.37334333793938623,0.37334333793938623,407,0.43796482928135055,0.43796482928135055,451,417.6666666666667,56
