Feature,ElasticNet_Coefficient,ElasticNet_AbsCoeff,ElasticNet_Rank
postal_code_A3P,0.0,0.0,2069
postal_code_V5Z,0.0,0.0,2070
postal_code_A3R,0.0,0.0,2071
postal_code_A3V,0.0,0.0,2072
postal_code_A3X,0.0,0.0,2073
postal_code_V5S,0.0,0.0,2074
postal_code_V5C,0.0,0.0,2075
postal_code_A4C,0.0,0.0,2076
postal_code_A4D,0.0,0.0,2077
postal_code_V5P,0.0,0.0,2078
postal_code_A4K,0.0,0.0,2079
postal_code_V5N,0.0,0.0,2080
postal_code_A4L,0.0,0.0,2081
postal_code_V5L,0.0,0.0,2082
postal_code_V5K,0.0,0.0,2083
postal_code_A4M,0.0,0.0,2084
postal_code_V5I,0.0,0.0,2085
postal_code_A4N,0.0,0.0,2086
postal_code_V5G,0.0,0.0,2087
postal_code_A4P,0.0,0.0,2088
postal_code_T6V,0.0,0.0,2089
postal_code_T6U,0.0,0.0,2090
postal_code_A9Y,0.0,0.0,2091
postal_code_B1A,0.0,0.0,2092
postal_code_S7Z,0.0,0.0,2093
postal_code_S7Y,0.0,0.0,2094
postal_code_S7X,0.0,0.0,2095
postal_code_S7W,0.0,0.0,2096
postal_code_S7V,0.0,0.0,2097
postal_code_S7U,0.0,0.0,2098
postal_code_S7S,0.0,0.0,2099
postal_code_S7R,0.0,0.0,2100
postal_code_S7Q,0.0,0.0,2101
postal_code_S7P,0.0,0.0,2102
postal_code_S7O,0.0,0.0,2103
postal_code_B5P,0.0,0.0,2104
postal_code_B5Q,0.0,0.0,2105
postal_code_S7L,0.0,0.0,2106
postal_code_S7K,0.0,0.0,2107
postal_code_S7I,0.0,0.0,2108
postal_code_S7G,0.0,0.0,2109
postal_code_S7F,0.0,0.0,2110
postal_code_S7E,0.0,0.0,2111
postal_code_S7A,0.0,0.0,2112
postal_code_B5R,0.0,0.0,2113
postal_code_S6Y,0.0,0.0,2114
postal_code_S6X,0.0,0.0,2115
postal_code_S6V,0.0,0.0,2116
postal_code_S6T,0.0,0.0,2117
postal_code_S6S,0.0,0.0,2118
postal_code_S6Q,0.0,0.0,2119
postal_code_B5T,0.0,0.0,2120
postal_code_S6O,0.0,0.0,2121
postal_code_S8A,0.0,0.0,2122
postal_code_S8C,0.0,0.0,2123
postal_code_B5M,0.0,0.0,2124
postal_code_S8U,0.0,0.0,2125
postal_code_B5D,0.0,0.0,2126
postal_code_S9K,0.0,0.0,2127
postal_code_S9J,0.0,0.0,2128
postal_code_B5E,0.0,0.0,2129
postal_code_S9H,0.0,0.0,2130
postal_code_S9G,0.0,0.0,2131
postal_code_S9E,0.0,0.0,2132
postal_code_S9D,0.0,0.0,2133
postal_code_S8Z,0.0,0.0,2134
postal_code_S8Y,0.0,0.0,2135
postal_code_C5O,0.0,0.0,2136
postal_code_S8W,0.0,0.0,2137
postal_code_S8V,0.0,0.0,2138
postal_code_B5F,0.0,0.0,2139
postal_code_B5K,0.0,0.0,2140
postal_code_B5G,0.0,0.0,2141
postal_code_S8R,0.0,0.0,2142
postal_code_S8Q,0.0,0.0,2143
postal_code_S8P,0.0,0.0,2144
postal_code_S8O,0.0,0.0,2145
postal_code_B5H,0.0,0.0,2146
postal_code_S8M,0.0,0.0,2147
postal_code_S8K,0.0,0.0,2148
postal_code_S8J,0.0,0.0,2149
postal_code_S8I,0.0,0.0,2150
postal_code_S8H,0.0,0.0,2151
postal_code_B5J,0.0,0.0,2152
postal_code_S8F,0.0,0.0,2153
postal_code_S6N,0.0,0.0,2154
postal_code_S6M,0.0,0.0,2155
postal_code_B5W,0.0,0.0,2156
postal_code_S3S,0.0,0.0,2157
postal_code_S4J,0.0,0.0,2158
postal_code_S4H,0.0,0.0,2159
postal_code_B6I,0.0,0.0,2160
postal_code_S4F,0.0,0.0,2161
postal_code_S4E,0.0,0.0,2162
postal_code_S4D,0.0,0.0,2163
postal_code_S4C,0.0,0.0,2164
postal_code_S4B,0.0,0.0,2165
postal_code_S4A,0.0,0.0,2166
postal_code_S3W,0.0,0.0,2167
postal_code_S3V,0.0,0.0,2168
postal_code_S3U,0.0,0.0,2169
postal_code_S3T,0.0,0.0,2170
postal_code_S3R,0.0,0.0,2171
postal_code_B6H,0.0,0.0,2172
postal_code_S3Q,0.0,0.0,2173
postal_code_S3P,0.0,0.0,2174
postal_code_S3O,0.0,0.0,2175
postal_code_S3N,0.0,0.0,2176
postal_code_S3J,0.0,0.0,2177
postal_code_S3H,0.0,0.0,2178
postal_code_S3G,0.0,0.0,2179
postal_code_S3F,0.0,0.0,2180
postal_code_S3E,0.0,0.0,2181
postal_code_B6M,0.0,0.0,2182
postal_code_S3B,0.0,0.0,2183
postal_code_S2Z,0.0,0.0,2184
postal_code_S2Y,0.0,0.0,2185
postal_code_S4L,0.0,0.0,2186
postal_code_S4N,0.0,0.0,2187
postal_code_B5X,0.0,0.0,2188
postal_code_S5L,0.0,0.0,2189
postal_code_S6H,0.0,0.0,2190
postal_code_S6E,0.0,0.0,2191
postal_code_S6D,0.0,0.0,2192
postal_code_S6B,0.0,0.0,2193
postal_code_B5Y,0.0,0.0,2194
postal_code_S5Y,0.0,0.0,2195
postal_code_S5U,0.0,0.0,2196
postal_code_S5T,0.0,0.0,2197
postal_code_S5Q,0.0,0.0,2198
postal_code_S5P,0.0,0.0,2199
postal_code_B5Z,0.0,0.0,2200
postal_code_S5N,0.0,0.0,2201
postal_code_B6A,0.0,0.0,2202
postal_code_S5K,0.0,0.0,2203
postal_code_B6F,0.0,0.0,2204
postal_code_S5J,0.0,0.0,2205
postal_code_S5I,0.0,0.0,2206
postal_code_S5H,0.0,0.0,2207
postal_code_B6B,0.0,0.0,2208
postal_code_S5E,0.0,0.0,2209
postal_code_S5B,0.0,0.0,2210
postal_code_S4Z,0.0,0.0,2211
postal_code_B6C,0.0,0.0,2212
postal_code_S4X,0.0,0.0,2213
postal_code_S4U,0.0,0.0,2214
postal_code_S4T,0.0,0.0,2215
postal_code_S4S,0.0,0.0,2216
postal_code_B6E,0.0,0.0,2217
postal_code_S9M,0.0,0.0,2218
postal_code_B5C,0.0,0.0,2219
postal_code_S9O,0.0,0.0,2220
postal_code_T4M,0.0,0.0,2221
postal_code_T5C,0.0,0.0,2222
postal_code_T5B,0.0,0.0,2223
postal_code_B2E,0.0,0.0,2224
postal_code_T4Z,0.0,0.0,2225
postal_code_B2H,0.0,0.0,2226
postal_code_T4W,0.0,0.0,2227
postal_code_T4U,0.0,0.0,2228
postal_code_T4S,0.0,0.0,2229
postal_code_B2J,0.0,0.0,2230
postal_code_T4Q,0.0,0.0,2231
postal_code_B2L,0.0,0.0,2232
postal_code_T4O,0.0,0.0,2233
postal_code_B2M,0.0,0.0,2234
postal_code_B2N,0.0,0.0,2235
postal_code_B2C,0.0,0.0,2236
postal_code_B2O,0.0,0.0,2237
postal_code_B2P,0.0,0.0,2238
postal_code_T4I,0.0,0.0,2239
postal_code_B2Q,0.0,0.0,2240
postal_code_B2T,0.0,0.0,2241
postal_code_T4F,0.0,0.0,2242
postal_code_T4E,0.0,0.0,2243
postal_code_B2V,0.0,0.0,2244
postal_code_T4B,0.0,0.0,2245
postal_code_T4A,0.0,0.0,2246
postal_code_B2W,0.0,0.0,2247
postal_code_T3Y,0.0,0.0,2248
postal_code_B2Y,0.0,0.0,2249
postal_code_B2D,0.0,0.0,2250
postal_code_T5F,0.0,0.0,2251
postal_code_T3T,0.0,0.0,2252
postal_code_B1O,0.0,0.0,2253
postal_code_B1C,0.0,0.0,2254
postal_code_T6Q,0.0,0.0,2255
postal_code_T6P,0.0,0.0,2256
postal_code_T6O,0.0,0.0,2257
postal_code_B1E,0.0,0.0,2258
postal_code_B1F,0.0,0.0,2259
postal_code_B1G,0.0,0.0,2260
postal_code_T6J,0.0,0.0,2261
postal_code_B1J,0.0,0.0,2262
postal_code_B1K,0.0,0.0,2263
postal_code_T6G,0.0,0.0,2264
postal_code_B1L,0.0,0.0,2265
postal_code_B1M,0.0,0.0,2266
postal_code_B1Q,0.0,0.0,2267
postal_code_T5G,0.0,0.0,2268
postal_code_T6A,0.0,0.0,2269
postal_code_T5Y,0.0,0.0,2270
postal_code_B1S,0.0,0.0,2271
postal_code_B1T,0.0,0.0,2272
postal_code_B1X,0.0,0.0,2273
postal_code_T5S,0.0,0.0,2274
postal_code_T5Q,0.0,0.0,2275
postal_code_T5P,0.0,0.0,2276
postal_code_B1Y,0.0,0.0,2277
postal_code_B1Z,0.0,0.0,2278
postal_code_B2A,0.0,0.0,2279
postal_code_T5I,0.0,0.0,2280
postal_code_B2B,0.0,0.0,2281
postal_code_B2Z,0.0,0.0,2282
postal_code_T3S,0.0,0.0,2283
postal_code_S9Q,0.0,0.0,2284
postal_code_B4X,0.0,0.0,2285
postal_code_T1Y,0.0,0.0,2286
postal_code_T1W,0.0,0.0,2287
postal_code_B4K,0.0,0.0,2288
postal_code_B4L,0.0,0.0,2289
postal_code_B4M,0.0,0.0,2290
postal_code_B4N,0.0,0.0,2291
postal_code_B4O,0.0,0.0,2292
postal_code_B4P,0.0,0.0,2293
postal_code_B4S,0.0,0.0,2294
postal_code_B4V,0.0,0.0,2295
postal_code_T1M,0.0,0.0,2296
postal_code_T1L,0.0,0.0,2297
postal_code_T1K,0.0,0.0,2298
postal_code_B4Y,0.0,0.0,2299
postal_code_T2A,0.0,0.0,2300
postal_code_B4Z,0.0,0.0,2301
postal_code_T1F,0.0,0.0,2302
postal_code_T1C,0.0,0.0,2303
postal_code_B5A,0.0,0.0,2304
postal_code_S9Z,0.0,0.0,2305
postal_code_S9Y,0.0,0.0,2306
postal_code_S9X,0.0,0.0,2307
postal_code_S9W,0.0,0.0,2308
postal_code_S9V,0.0,0.0,2309
postal_code_S9U,0.0,0.0,2310
postal_code_S9T,0.0,0.0,2311
postal_code_B5B,0.0,0.0,2312
postal_code_S9R,0.0,0.0,2313
postal_code_B4J,0.0,0.0,2314
postal_code_T2B,0.0,0.0,2315
postal_code_B3B,0.0,0.0,2316
postal_code_T2Y,0.0,0.0,2317
postal_code_B3F,0.0,0.0,2318
postal_code_B3H,0.0,0.0,2319
postal_code_T3O,0.0,0.0,2320
postal_code_T3N,0.0,0.0,2321
postal_code_T3M,0.0,0.0,2322
postal_code_B3I,0.0,0.0,2323
postal_code_B3J,0.0,0.0,2324
postal_code_B3K,0.0,0.0,2325
postal_code_T3F,0.0,0.0,2326
postal_code_B3M,0.0,0.0,2327
postal_code_T3B,0.0,0.0,2328
postal_code_B3N,0.0,0.0,2329
postal_code_B3O,0.0,0.0,2330
postal_code_T2W,0.0,0.0,2331
postal_code_B4H,0.0,0.0,2332
postal_code_B3Q,0.0,0.0,2333
postal_code_B3R,0.0,0.0,2334
postal_code_B3T,0.0,0.0,2335
postal_code_T2S,0.0,0.0,2336
postal_code_B3U,0.0,0.0,2337
postal_code_B3V,0.0,0.0,2338
postal_code_B3Y,0.0,0.0,2339
postal_code_B3Z,0.0,0.0,2340
postal_code_B4D,0.0,0.0,2341
postal_code_T2J,0.0,0.0,2342
postal_code_B4F,0.0,0.0,2343
postal_code_T2G,0.0,0.0,2344
postal_code_T2E,0.0,0.0,2345
postal_code_S8X,0.0,0.0,2346
postal_code_N6S,0.0,0.0,2347
postal_code_P3F,0.0,0.0,2348
postal_code_G6F,0.0,0.0,2349
postal_code_G5W,0.0,0.0,2350
postal_code_K4X,0.0,0.0,2351
postal_code_G5X,0.0,0.0,2352
postal_code_K4V,0.0,0.0,2353
postal_code_K4U,0.0,0.0,2354
postal_code_K4T,0.0,0.0,2355
postal_code_K4R,0.0,0.0,2356
postal_code_G6B,0.0,0.0,2357
postal_code_K4L,0.0,0.0,2358
postal_code_K4K,0.0,0.0,2359
postal_code_G6D,0.0,0.0,2360
postal_code_K4F,0.0,0.0,2361
postal_code_G6E,0.0,0.0,2362
postal_code_K4C,0.0,0.0,2363
postal_code_K3Y,0.0,0.0,2364
postal_code_G5V,0.0,0.0,2365
postal_code_G6G,0.0,0.0,2366
postal_code_K3V,0.0,0.0,2367
postal_code_K3U,0.0,0.0,2368
postal_code_G6K,0.0,0.0,2369
postal_code_K3S,0.0,0.0,2370
postal_code_G6M,0.0,0.0,2371
postal_code_K3P,0.0,0.0,2372
postal_code_K3O,0.0,0.0,2373
postal_code_K3M,0.0,0.0,2374
postal_code_K3L,0.0,0.0,2375
postal_code_G6N,0.0,0.0,2376
postal_code_K3I,0.0,0.0,2377
postal_code_K3H,0.0,0.0,2378
postal_code_K3G,0.0,0.0,2379
postal_code_K4Z,0.0,0.0,2380
postal_code_K5B,0.0,0.0,2381
postal_code_G8A,0.0,0.0,2382
postal_code_G5L,0.0,0.0,2383
postal_code_K6R,0.0,0.0,2384
postal_code_K6O,0.0,0.0,2385
postal_code_K6N,0.0,0.0,2386
postal_code_K6M,0.0,0.0,2387
postal_code_G5G,0.0,0.0,2388
postal_code_G5K,0.0,0.0,2389
postal_code_K6I,0.0,0.0,2390
postal_code_K6H,0.0,0.0,2391
postal_code_K6G,0.0,0.0,2392
postal_code_K6F,0.0,0.0,2393
postal_code_K6E,0.0,0.0,2394
postal_code_K6D,0.0,0.0,2395
postal_code_K6C,0.0,0.0,2396
postal_code_K5Z,0.0,0.0,2397
postal_code_K5W,0.0,0.0,2398
postal_code_G5U,0.0,0.0,2399
postal_code_K5U,0.0,0.0,2400
postal_code_K5T,0.0,0.0,2401
postal_code_G5M,0.0,0.0,2402
postal_code_K5R,0.0,0.0,2403
postal_code_K5Q,0.0,0.0,2404
postal_code_K5P,0.0,0.0,2405
postal_code_K5O,0.0,0.0,2406
postal_code_G5N,0.0,0.0,2407
postal_code_K5M,0.0,0.0,2408
postal_code_K5L,0.0,0.0,2409
postal_code_G5Q,0.0,0.0,2410
postal_code_G5S,0.0,0.0,2411
postal_code_K5F,0.0,0.0,2412
postal_code_G5T,0.0,0.0,2413
postal_code_K3E,0.0,0.0,2414
postal_code_K3D,0.0,0.0,2415
postal_code_K3A,0.0,0.0,2416
postal_code_J9O,0.0,0.0,2417
postal_code_K1F,0.0,0.0,2418
postal_code_G7E,0.0,0.0,2419
postal_code_K1D,0.0,0.0,2420
postal_code_G7F,0.0,0.0,2421
postal_code_K1A,0.0,0.0,2422
postal_code_J9Z,0.0,0.0,2423
postal_code_J9Y,0.0,0.0,2424
postal_code_G7H,0.0,0.0,2425
postal_code_G7J,0.0,0.0,2426
postal_code_G7M,0.0,0.0,2427
postal_code_J9S,0.0,0.0,2428
postal_code_G7N,0.0,0.0,2429
postal_code_G7O,0.0,0.0,2430
postal_code_G7P,0.0,0.0,2431
postal_code_G7R,0.0,0.0,2432
postal_code_K2Z,0.0,0.0,2433
postal_code_J9L,0.0,0.0,2434
postal_code_G7T,0.0,0.0,2435
postal_code_J9J,0.0,0.0,2436
postal_code_J9I,0.0,0.0,2437
postal_code_J9H,0.0,0.0,2438
postal_code_G7U,0.0,0.0,2439
postal_code_J9F,0.0,0.0,2440
postal_code_J9D,0.0,0.0,2441
postal_code_J9C,0.0,0.0,2442
postal_code_G7W,0.0,0.0,2443
postal_code_G7X,0.0,0.0,2444
postal_code_J8Y,0.0,0.0,2445
postal_code_J8X,0.0,0.0,2446
postal_code_G7Y,0.0,0.0,2447
postal_code_K1H,0.0,0.0,2448
postal_code_G7C,0.0,0.0,2449
postal_code_G7B,0.0,0.0,2450
postal_code_K1K,0.0,0.0,2451
postal_code_K2Y,0.0,0.0,2452
postal_code_K2X,0.0,0.0,2453
postal_code_K2W,0.0,0.0,2454
postal_code_K2T,0.0,0.0,2455
postal_code_K2S,0.0,0.0,2456
postal_code_G6R,0.0,0.0,2457
postal_code_G6S,0.0,0.0,2458
postal_code_K2P,0.0,0.0,2459
postal_code_K2N,0.0,0.0,2460
postal_code_K2K,0.0,0.0,2461
postal_code_K2J,0.0,0.0,2462
postal_code_K2I,0.0,0.0,2463
postal_code_K2H,0.0,0.0,2464
postal_code_G6U,0.0,0.0,2465
postal_code_G6V,0.0,0.0,2466
postal_code_K2D,0.0,0.0,2467
postal_code_G6W,0.0,0.0,2468
postal_code_K1Z,0.0,0.0,2469
postal_code_K1Y,0.0,0.0,2470
postal_code_G6Y,0.0,0.0,2471
postal_code_G7A,0.0,0.0,2472
postal_code_K1U,0.0,0.0,2473
postal_code_K1T,0.0,0.0,2474
postal_code_K1S,0.0,0.0,2475
postal_code_K1Q,0.0,0.0,2476
postal_code_K1O,0.0,0.0,2477
postal_code_K1N,0.0,0.0,2478
postal_code_K1M,0.0,0.0,2479
postal_code_K1L,0.0,0.0,2480
postal_code_G5B,0.0,0.0,2481
postal_code_K6T,0.0,0.0,2482
postal_code_K6W,0.0,0.0,2483
postal_code_L2N,0.0,0.0,2484
postal_code_L3F,0.0,0.0,2485
postal_code_L3D,0.0,0.0,2486
postal_code_L3C,0.0,0.0,2487
postal_code_L3B,0.0,0.0,2488
postal_code_L3A,0.0,0.0,2489
postal_code_G2Z,0.0,0.0,2490
postal_code_G3A,0.0,0.0,2491
postal_code_L2X,0.0,0.0,2492
postal_code_G3B,0.0,0.0,2493
postal_code_L2U,0.0,0.0,2494
postal_code_L2S,0.0,0.0,2495
postal_code_L2R,0.0,0.0,2496
postal_code_L2Q,0.0,0.0,2497
postal_code_L2O,0.0,0.0,2498
postal_code_G3E,0.0,0.0,2499
postal_code_L1O,0.0,0.0,2500
postal_code_L2L,0.0,0.0,2501
postal_code_L2J,0.0,0.0,2502
postal_code_L2I,0.0,0.0,2503
postal_code_L2G,0.0,0.0,2504
postal_code_G3H,0.0,0.0,2505
postal_code_L2C,0.0,0.0,2506
postal_code_L2B,0.0,0.0,2507
postal_code_L2A,0.0,0.0,2508
postal_code_L1Z,0.0,0.0,2509
postal_code_G3I,0.0,0.0,2510
postal_code_G3J,0.0,0.0,2511
postal_code_L1V,0.0,0.0,2512
postal_code_G3K,0.0,0.0,2513
postal_code_G3L,0.0,0.0,2514
postal_code_G2V,0.0,0.0,2515
postal_code_G2T,0.0,0.0,2516
postal_code_L3I,0.0,0.0,2517
postal_code_G2S,0.0,0.0,2518
postal_code_G1Z,0.0,0.0,2519
postal_code_L4P,0.0,0.0,2520
postal_code_G2A,0.0,0.0,2521
postal_code_G2C,0.0,0.0,2522
postal_code_L4M,0.0,0.0,2523
postal_code_L4L,0.0,0.0,2524
postal_code_L4K,0.0,0.0,2525
postal_code_L4J,0.0,0.0,2526
postal_code_L4I,0.0,0.0,2527
postal_code_L4H,0.0,0.0,2528
postal_code_G2E,0.0,0.0,2529
postal_code_L4E,0.0,0.0,2530
postal_code_L4D,0.0,0.0,2531
postal_code_G2H,0.0,0.0,2532
postal_code_L4B,0.0,0.0,2533
postal_code_L4A,0.0,0.0,2534
postal_code_L3Z,0.0,0.0,2535
postal_code_L3Y,0.0,0.0,2536
postal_code_L3X,0.0,0.0,2537
postal_code_L3V,0.0,0.0,2538
postal_code_G2I,0.0,0.0,2539
postal_code_L3T,0.0,0.0,2540
postal_code_G2J,0.0,0.0,2541
postal_code_G2K,0.0,0.0,2542
postal_code_G2N,0.0,0.0,2543
postal_code_L3P,0.0,0.0,2544
postal_code_L3N,0.0,0.0,2545
postal_code_G2Q,0.0,0.0,2546
postal_code_G2R,0.0,0.0,2547
postal_code_L1Q,0.0,0.0,2548
postal_code_G3M,0.0,0.0,2549
postal_code_K6Y,0.0,0.0,2550
postal_code_G4R,0.0,0.0,2551
postal_code_K8K,0.0,0.0,2552
postal_code_K8J,0.0,0.0,2553
postal_code_K8I,0.0,0.0,2554
postal_code_G4M,0.0,0.0,2555
postal_code_K8G,0.0,0.0,2556
postal_code_K8F,0.0,0.0,2557
postal_code_K8E,0.0,0.0,2558
postal_code_K8D,0.0,0.0,2559
postal_code_K8B,0.0,0.0,2560
postal_code_K7Y,0.0,0.0,2561
postal_code_K7W,0.0,0.0,2562
postal_code_K7V,0.0,0.0,2563
postal_code_G4Q,0.0,0.0,2564
postal_code_K7T,0.0,0.0,2565
postal_code_K7R,0.0,0.0,2566
postal_code_L1L,0.0,0.0,2567
postal_code_G4S,0.0,0.0,2568
postal_code_K7P,0.0,0.0,2569
postal_code_K7O,0.0,0.0,2570
postal_code_K7N,0.0,0.0,2571
postal_code_G4T,0.0,0.0,2572
postal_code_K7L,0.0,0.0,2573
postal_code_G4U,0.0,0.0,2574
postal_code_K7I,0.0,0.0,2575
postal_code_G4V,0.0,0.0,2576
postal_code_K7G,0.0,0.0,2577
postal_code_G4X,0.0,0.0,2578
postal_code_K7D,0.0,0.0,2579
postal_code_G4Y,0.0,0.0,2580
postal_code_K6Z,0.0,0.0,2581
postal_code_G4K,0.0,0.0,2582
postal_code_K8M,0.0,0.0,2583
postal_code_G4J,0.0,0.0,2584
postal_code_G4H,0.0,0.0,2585
postal_code_L1J,0.0,0.0,2586
postal_code_L1I,0.0,0.0,2587
postal_code_G3N,0.0,0.0,2588
postal_code_L1G,0.0,0.0,2589
postal_code_G3O,0.0,0.0,2590
postal_code_L1E,0.0,0.0,2591
postal_code_G3P,0.0,0.0,2592
postal_code_L1B,0.0,0.0,2593
postal_code_K9Z,0.0,0.0,2594
postal_code_G3Q,0.0,0.0,2595
postal_code_K9X,0.0,0.0,2596
postal_code_K9U,0.0,0.0,2597
postal_code_K9T,0.0,0.0,2598
postal_code_K9S,0.0,0.0,2599
postal_code_K9R,0.0,0.0,2600
postal_code_K9Q,0.0,0.0,2601
postal_code_K9P,0.0,0.0,2602
postal_code_K9O,0.0,0.0,2603
postal_code_K9H,0.0,0.0,2604
postal_code_G3Z,0.0,0.0,2605
postal_code_K9F,0.0,0.0,2606
postal_code_K9D,0.0,0.0,2607
postal_code_K9C,0.0,0.0,2608
postal_code_G4A,0.0,0.0,2609
postal_code_K9A,0.0,0.0,2610
postal_code_K8Z,0.0,0.0,2611
postal_code_G4B,0.0,0.0,2612
postal_code_G4C,0.0,0.0,2613
postal_code_G4E,0.0,0.0,2614
postal_code_J8V,0.0,0.0,2615
postal_code_G8B,0.0,0.0,2616
postal_code_G1Y,0.0,0.0,2617
postal_code_H8O,0.0,0.0,2618
postal_code_H9H,0.0,0.0,2619
postal_code_H9G,0.0,0.0,2620
postal_code_H2L,0.0,0.0,2621
postal_code_H9C,0.0,0.0,2622
postal_code_H8Z,0.0,0.0,2623
postal_code_H8Y,0.0,0.0,2624
postal_code_H8W,0.0,0.0,2625
postal_code_H8V,0.0,0.0,2626
postal_code_H8U,0.0,0.0,2627
postal_code_H8T,0.0,0.0,2628
postal_code_H8S,0.0,0.0,2629
postal_code_H8R,0.0,0.0,2630
postal_code_H8Q,0.0,0.0,2631
postal_code_H8P,0.0,0.0,2632
postal_code_H8N,0.0,0.0,2633
postal_code_H9J,0.0,0.0,2634
postal_code_H8M,0.0,0.0,2635
postal_code_H2P,0.0,0.0,2636
postal_code_H8K,0.0,0.0,2637
postal_code_H8J,0.0,0.0,2638
postal_code_H2Q,0.0,0.0,2639
postal_code_H8F,0.0,0.0,2640
postal_code_H8E,0.0,0.0,2641
postal_code_H2R,0.0,0.0,2642
postal_code_H2S,0.0,0.0,2643
postal_code_H8B,0.0,0.0,2644
postal_code_H8A,0.0,0.0,2645
postal_code_H7Z,0.0,0.0,2646
postal_code_H7X,0.0,0.0,2647
postal_code_H7W,0.0,0.0,2648
postal_code_H2K,0.0,0.0,2649
postal_code_H9L,0.0,0.0,2650
postal_code_J8S,0.0,0.0,2651
postal_code_J1E,0.0,0.0,2652
postal_code_H2A,0.0,0.0,2653
postal_code_J1U,0.0,0.0,2654
postal_code_J1T,0.0,0.0,2655
postal_code_J1S,0.0,0.0,2656
postal_code_J1Q,0.0,0.0,2657
postal_code_J1O,0.0,0.0,2658
postal_code_H2C,0.0,0.0,2659
postal_code_J1M,0.0,0.0,2660
postal_code_J1L,0.0,0.0,2661
postal_code_J1K,0.0,0.0,2662
postal_code_J1J,0.0,0.0,2663
postal_code_H2E,0.0,0.0,2664
postal_code_J1H,0.0,0.0,2665
postal_code_J1G,0.0,0.0,2666
postal_code_J1D,0.0,0.0,2667
postal_code_H9M,0.0,0.0,2668
postal_code_H2F,0.0,0.0,2669
postal_code_J1B,0.0,0.0,2670
postal_code_J1A,0.0,0.0,2671
postal_code_H9Z,0.0,0.0,2672
postal_code_H2G,0.0,0.0,2673
postal_code_H9X,0.0,0.0,2674
postal_code_H9W,0.0,0.0,2675
postal_code_H9V,0.0,0.0,2676
postal_code_H9U,0.0,0.0,2677
postal_code_H2H,0.0,0.0,2678
postal_code_H9R,0.0,0.0,2679
postal_code_H9P,0.0,0.0,2680
postal_code_H2I,0.0,0.0,2681
postal_code_H9N,0.0,0.0,2682
postal_code_H7V,0.0,0.0,2683
postal_code_H7T,0.0,0.0,2684
postal_code_H2W,0.0,0.0,2685
postal_code_H5O,0.0,0.0,2686
postal_code_H6E,0.0,0.0,2687
postal_code_H3V,0.0,0.0,2688
postal_code_H6B,0.0,0.0,2689
postal_code_H6A,0.0,0.0,2690
postal_code_H5Z,0.0,0.0,2691
postal_code_H5Y,0.0,0.0,2692
postal_code_H5X,0.0,0.0,2693
postal_code_H5W,0.0,0.0,2694
postal_code_H5U,0.0,0.0,2695
postal_code_H5T,0.0,0.0,2696
postal_code_H3X,0.0,0.0,2697
postal_code_H3Y,0.0,0.0,2698
postal_code_H5Q,0.0,0.0,2699
postal_code_H4A,0.0,0.0,2700
postal_code_H5L,0.0,0.0,2701
postal_code_H7R,0.0,0.0,2702
postal_code_H4C,0.0,0.0,2703
postal_code_H4E,0.0,0.0,2704
postal_code_H5I,0.0,0.0,2705
postal_code_H5H,0.0,0.0,2706
postal_code_H5G,0.0,0.0,2707
postal_code_H5E,0.0,0.0,2708
postal_code_H4G,0.0,0.0,2709
postal_code_H4H,0.0,0.0,2710
postal_code_H5B,0.0,0.0,2711
postal_code_H5A,0.0,0.0,2712
postal_code_H4X,0.0,0.0,2713
postal_code_H4T,0.0,0.0,2714
postal_code_H4K,0.0,0.0,2715
postal_code_H4R,0.0,0.0,2716
postal_code_H3U,0.0,0.0,2717
postal_code_H3S,0.0,0.0,2718
postal_code_H6H,0.0,0.0,2719
postal_code_H6I,0.0,0.0,2720
postal_code_H7Q,0.0,0.0,2721
postal_code_H7P,0.0,0.0,2722
postal_code_H2X,0.0,0.0,2723
postal_code_H2Z,0.0,0.0,2724
postal_code_H7M,0.0,0.0,2725
postal_code_H3A,0.0,0.0,2726
postal_code_H7K,0.0,0.0,2727
postal_code_H3B,0.0,0.0,2728
postal_code_H3D,0.0,0.0,2729
postal_code_H3F,0.0,0.0,2730
postal_code_H3G,0.0,0.0,2731
postal_code_H7F,0.0,0.0,2732
postal_code_H7E,0.0,0.0,2733
postal_code_H7D,0.0,0.0,2734
postal_code_H3I,0.0,0.0,2735
postal_code_H3J,0.0,0.0,2736
postal_code_H3K,0.0,0.0,2737
postal_code_H3N,0.0,0.0,2738
postal_code_H6W,0.0,0.0,2739
postal_code_H6V,0.0,0.0,2740
postal_code_H3O,0.0,0.0,2741
postal_code_H6T,0.0,0.0,2742
postal_code_H6R,0.0,0.0,2743
postal_code_H6P,0.0,0.0,2744
postal_code_H6O,0.0,0.0,2745
postal_code_H3R,0.0,0.0,2746
postal_code_H6L,0.0,0.0,2747
postal_code_H6K,0.0,0.0,2748
postal_code_H6J,0.0,0.0,2749
postal_code_H1Z,0.0,0.0,2750
postal_code_H1Y,0.0,0.0,2751
postal_code_J2B,0.0,0.0,2752
postal_code_J6J,0.0,0.0,2753
postal_code_J7A,0.0,0.0,2754
postal_code_J6Z,0.0,0.0,2755
postal_code_J6Y,0.0,0.0,2756
postal_code_J6X,0.0,0.0,2757
postal_code_G8Y,0.0,0.0,2758
postal_code_J6V,0.0,0.0,2759
postal_code_J6U,0.0,0.0,2760
postal_code_G8Z,0.0,0.0,2761
