Feature,LASSO_Coefficient,LASSO_AbsCoeff,LASSO_Rank
postal_code_E5R,0.0,0.0,2589
postal_code_E5T,0.0,0.0,2590
postal_code_E4U,0.0,0.0,2591
postal_code_E4Q,0.0,0.0,2592
postal_code_E8K,0.0,0.0,2593
postal_code_E3Y,0.0,0.0,2594
postal_code_E3K,0.0,0.0,2595
postal_code_E3M,0.0,0.0,2596
postal_code_E3O,0.0,0.0,2597
postal_code_E3P,0.0,0.0,2598
postal_code_E3Q,0.0,0.0,2599
postal_code_E3R,0.0,0.0,2600
postal_code_E3S,0.0,0.0,2601
postal_code_E3U,0.0,0.0,2602
postal_code_E3X,0.0,0.0,2603
postal_code_E3Z,0.0,0.0,2604
postal_code_E4O,0.0,0.0,2605
postal_code_E4A,0.0,0.0,2606
postal_code_E4C,0.0,0.0,2607
postal_code_E4D,0.0,0.0,2608
postal_code_E4E,0.0,0.0,2609
postal_code_E4F,0.0,0.0,2610
postal_code_E4J,0.0,0.0,2611
postal_code_E4K,0.0,0.0,2612
postal_code_E4L,0.0,0.0,2613
postal_code_E4M,0.0,0.0,2614
postal_code_E5U,0.0,0.0,2615
postal_code_E5V,0.0,0.0,2616
postal_code_E6A,0.0,0.0,2617
postal_code_E7T,0.0,0.0,2618
postal_code_E7G,0.0,0.0,2619
postal_code_E7I,0.0,0.0,2620
postal_code_E7K,0.0,0.0,2621
postal_code_E7L,0.0,0.0,2622
postal_code_E7M,0.0,0.0,2623
postal_code_E7O,0.0,0.0,2624
postal_code_E7Q,0.0,0.0,2625
postal_code_E7R,0.0,0.0,2626
postal_code_E7S,0.0,0.0,2627
postal_code_E7U,0.0,0.0,2628
postal_code_E6B,0.0,0.0,2629
postal_code_E7W,0.0,0.0,2630
postal_code_E7X,0.0,0.0,2631
postal_code_E7Y,0.0,0.0,2632
postal_code_E7Z,0.0,0.0,2633
postal_code_E8C,0.0,0.0,2634
postal_code_E8E,0.0,0.0,2635
postal_code_E8F,0.0,0.0,2636
postal_code_E8G,0.0,0.0,2637
postal_code_E8J,0.0,0.0,2638
postal_code_E7F,0.0,0.0,2639
postal_code_E7D,0.0,0.0,2640
postal_code_E7C,0.0,0.0,2641
postal_code_E7B,0.0,0.0,2642
postal_code_E6C,0.0,0.0,2643
postal_code_E6D,0.0,0.0,2644
postal_code_E6F,0.0,0.0,2645
postal_code_E6G,0.0,0.0,2646
postal_code_E6H,0.0,0.0,2647
postal_code_E6I,0.0,0.0,2648
postal_code_E6J,0.0,0.0,2649
postal_code_E6K,0.0,0.0,2650
postal_code_E6L,0.0,0.0,2651
postal_code_E6M,0.0,0.0,2652
postal_code_E6Q,0.0,0.0,2653
postal_code_E6R,0.0,0.0,2654
postal_code_E6S,0.0,0.0,2655
postal_code_E6T,0.0,0.0,2656
postal_code_E6U,0.0,0.0,2657
postal_code_E6V,0.0,0.0,2658
postal_code_E6X,0.0,0.0,2659
postal_code_E6Y,0.0,0.0,2660
postal_code_E7A,0.0,0.0,2661
postal_code_H9O,0.0,0.0,2662
postal_code_H9Q,0.0,0.0,2663
postal_code_M4A,0.0,0.0,2664
postal_code_L3C,0.0,0.0,2665
postal_code_L2T,0.0,0.0,2666
postal_code_L2U,0.0,0.0,2667
postal_code_L2V,0.0,0.0,2668
postal_code_L2W,0.0,0.0,2669
postal_code_L2X,0.0,0.0,2670
postal_code_L2Y,0.0,0.0,2671
postal_code_L2Z,0.0,0.0,2672
postal_code_L3A,0.0,0.0,2673
postal_code_L3B,0.0,0.0,2674
postal_code_L3D,0.0,0.0,2675
postal_code_L2R,0.0,0.0,2676
postal_code_L3E,0.0,0.0,2677
postal_code_L3F,0.0,0.0,2678
postal_code_L3G,0.0,0.0,2679
postal_code_L3I,0.0,0.0,2680
postal_code_L3J,0.0,0.0,2681
postal_code_L3K,0.0,0.0,2682
postal_code_B3K,0.0,0.0,2683
postal_code_L3M,0.0,0.0,2684
postal_code_L3N,0.0,0.0,2685
postal_code_L2S,0.0,0.0,2686
postal_code_L2Q,0.0,0.0,2687
postal_code_L1S,0.0,0.0,2688
postal_code_L2D,0.0,0.0,2689
postal_code_L1U,0.0,0.0,2690
postal_code_L1V,0.0,0.0,2691
postal_code_L1W,0.0,0.0,2692
postal_code_L1X,0.0,0.0,2693
postal_code_L1Y,0.0,0.0,2694
postal_code_L1Z,0.0,0.0,2695
postal_code_L2A,0.0,0.0,2696
postal_code_L2B,0.0,0.0,2697
postal_code_L2C,0.0,0.0,2698
postal_code_L2E,0.0,0.0,2699
postal_code_L2P,0.0,0.0,2700
postal_code_B3L,0.0,0.0,2701
postal_code_L2G,0.0,0.0,2702
postal_code_L2H,0.0,0.0,2703
postal_code_L2I,0.0,0.0,2704
postal_code_L2J,0.0,0.0,2705
postal_code_L2L,0.0,0.0,2706
postal_code_L2M,0.0,0.0,2707
postal_code_L2N,0.0,0.0,2708
postal_code_L2O,0.0,0.0,2709
postal_code_L3O,0.0,0.0,2710
postal_code_L3P,0.0,0.0,2711
postal_code_B3J,0.0,0.0,2712
postal_code_L4Z,0.0,0.0,2713
postal_code_B3E,0.0,0.0,2714
postal_code_L4R,0.0,0.0,2715
postal_code_L4S,0.0,0.0,2716
postal_code_L4T,0.0,0.0,2717
postal_code_B3D,0.0,0.0,2718
postal_code_L4V,0.0,0.0,2719
postal_code_L4W,0.0,0.0,2720
postal_code_L4X,0.0,0.0,2721
postal_code_L4Y,0.0,0.0,2722
postal_code_L5A,0.0,0.0,2723
postal_code_L3S,0.0,0.0,2724
postal_code_L5B,0.0,0.0,2725
postal_code_L5C,0.0,0.0,2726
postal_code_L5D,0.0,0.0,2727
postal_code_L5E,0.0,0.0,2728
postal_code_L5F,0.0,0.0,2729
postal_code_L5G,0.0,0.0,2730
postal_code_L5H,0.0,0.0,2731
postal_code_L5I,0.0,0.0,2732
postal_code_L5J,0.0,0.0,2733
postal_code_L4P,0.0,0.0,2734
postal_code_L4O,0.0,0.0,2735
postal_code_B3F,0.0,0.0,2736
postal_code_L4M,0.0,0.0,2737
postal_code_L3T,0.0,0.0,2738
postal_code_L3U,0.0,0.0,2739
postal_code_L3V,0.0,0.0,2740
postal_code_L3W,0.0,0.0,2741
postal_code_L3X,0.0,0.0,2742
postal_code_L3Y,0.0,0.0,2743
postal_code_L3Z,0.0,0.0,2744
postal_code_L4A,0.0,0.0,2745
postal_code_L4B,0.0,0.0,2746
postal_code_B3I,0.0,0.0,2747
postal_code_L4D,0.0,0.0,2748
postal_code_L4E,0.0,0.0,2749
postal_code_B3H,0.0,0.0,2750
postal_code_L4G,0.0,0.0,2751
postal_code_L4H,0.0,0.0,2752
postal_code_L4I,0.0,0.0,2753
postal_code_L4J,0.0,0.0,2754
postal_code_L4K,0.0,0.0,2755
postal_code_L4L,0.0,0.0,2756
postal_code_L1T,0.0,0.0,2757
postal_code_L1R,0.0,0.0,2758
postal_code_L5L,0.0,0.0,2759
postal_code_K8J,0.0,0.0,2760
postal_code_K8A,0.0,0.0,2761
postal_code_K8B,0.0,0.0,2762
postal_code_B3T,0.0,0.0,2763
postal_code_K8D,0.0,0.0,2764
postal_code_K8E,0.0,0.0,2765
postal_code_K8F,0.0,0.0,2766
postal_code_K8G,0.0,0.0,2767
postal_code_B3S,0.0,0.0,2768
postal_code_K8I,0.0,0.0,2769
postal_code_K8K,0.0,0.0,2770
postal_code_K7Y,0.0,0.0,2771
postal_code_K8L,0.0,0.0,2772
postal_code_K8M,0.0,0.0,2773
postal_code_K8O,0.0,0.0,2774
postal_code_K8P,0.0,0.0,2775
postal_code_K8Q,0.0,0.0,2776
postal_code_K8R,0.0,0.0,2777
postal_code_K8S,0.0,0.0,2778
postal_code_K8T,0.0,0.0,2779
postal_code_K8U,0.0,0.0,2780
postal_code_K7Z,0.0,0.0,2781
postal_code_K7X,0.0,0.0,2782
postal_code_L1Q,0.0,0.0,2783
postal_code_K7K,0.0,0.0,2784
postal_code_K7B,0.0,0.0,2785
postal_code_K7C,0.0,0.0,2786
postal_code_K7D,0.0,0.0,2787
postal_code_B3V,0.0,0.0,2788
postal_code_K7F,0.0,0.0,2789
postal_code_K7G,0.0,0.0,2790
postal_code_K7H,0.0,0.0,2791
postal_code_K7I,0.0,0.0,2792
postal_code_K7J,0.0,0.0,2793
postal_code_K7L,0.0,0.0,2794
postal_code_K7W,0.0,0.0,2795
postal_code_B3U,0.0,0.0,2796
postal_code_K7N,0.0,0.0,2797
postal_code_K7O,0.0,0.0,2798
postal_code_K7P,0.0,0.0,2799
postal_code_K7Q,0.0,0.0,2800
postal_code_K7R,0.0,0.0,2801
postal_code_K7T,0.0,0.0,2802
postal_code_K7U,0.0,0.0,2803
postal_code_K7V,0.0,0.0,2804
postal_code_B3R,0.0,0.0,2805
postal_code_K8W,0.0,0.0,2806
postal_code_K8X,0.0,0.0,2807
postal_code_B3M,0.0,0.0,2808
postal_code_K9W,0.0,0.0,2809
postal_code_K9X,0.0,0.0,2810
postal_code_B3N,0.0,0.0,2811
postal_code_K9Z,0.0,0.0,2812
postal_code_L1A,0.0,0.0,2813
postal_code_L1B,0.0,0.0,2814
postal_code_L1C,0.0,0.0,2815
postal_code_L1D,0.0,0.0,2816
postal_code_L1E,0.0,0.0,2817
postal_code_L1G,0.0,0.0,2818
postal_code_K8Y,0.0,0.0,2819
postal_code_L1H,0.0,0.0,2820
postal_code_L1I,0.0,0.0,2821
postal_code_L1J,0.0,0.0,2822
postal_code_L1K,0.0,0.0,2823
postal_code_L1L,0.0,0.0,2824
postal_code_L1M,0.0,0.0,2825
postal_code_L1N,0.0,0.0,2826
postal_code_L1O,0.0,0.0,2827
postal_code_L1P,0.0,0.0,2828
postal_code_K9V,0.0,0.0,2829
postal_code_K9U,0.0,0.0,2830
postal_code_K9T,0.0,0.0,2831
postal_code_K9S,0.0,0.0,2832
postal_code_K8Z,0.0,0.0,2833
postal_code_K9A,0.0,0.0,2834
postal_code_K9B,0.0,0.0,2835
postal_code_K9C,0.0,0.0,2836
postal_code_K9D,0.0,0.0,2837
postal_code_K9E,0.0,0.0,2838
postal_code_K9F,0.0,0.0,2839
postal_code_B3Q,0.0,0.0,2840
postal_code_K9H,0.0,0.0,2841
postal_code_K9I,0.0,0.0,2842
postal_code_K9J,0.0,0.0,2843
postal_code_K9K,0.0,0.0,2844
postal_code_K9L,0.0,0.0,2845
postal_code_B3O,0.0,0.0,2846
postal_code_K9N,0.0,0.0,2847
postal_code_K9O,0.0,0.0,2848
postal_code_K9P,0.0,0.0,2849
postal_code_K9Q,0.0,0.0,2850
postal_code_K9R,0.0,0.0,2851
postal_code_L5K,0.0,0.0,2852
postal_code_L5M,0.0,0.0,2853
postal_code_K6Z,0.0,0.0,2854
postal_code_M1T,0.0,0.0,2855
postal_code_M1K,0.0,0.0,2856
postal_code_M1L,0.0,0.0,2857
postal_code_M1M,0.0,0.0,2858
postal_code_M1N,0.0,0.0,2859
postal_code_B2O,0.0,0.0,2860
postal_code_M1P,0.0,0.0,2861
postal_code_M1Q,0.0,0.0,2862
postal_code_M1R,0.0,0.0,2863
postal_code_B2N,0.0,0.0,2864
postal_code_M1U,0.0,0.0,2865
postal_code_M1I,0.0,0.0,2866
postal_code_M1V,0.0,0.0,2867
postal_code_M1X,0.0,0.0,2868
postal_code_M1Y,0.0,0.0,2869
postal_code_M1Z,0.0,0.0,2870
postal_code_M2A,0.0,0.0,2871
postal_code_M2B,0.0,0.0,2872
postal_code_B2M,0.0,0.0,2873
postal_code_B2L,0.0,0.0,2874
postal_code_M2E,0.0,0.0,2875
postal_code_M1J,0.0,0.0,2876
postal_code_M1H,0.0,0.0,2877
postal_code_L9I,0.0,0.0,2878
postal_code_L9T,0.0,0.0,2879
postal_code_L9K,0.0,0.0,2880
postal_code_B2Q,0.0,0.0,2881
postal_code_L9M,0.0,0.0,2882
postal_code_B2P,0.0,0.0,2883
postal_code_L9O,0.0,0.0,2884
postal_code_L9P,0.0,0.0,2885
postal_code_L9Q,0.0,0.0,2886
postal_code_L9R,0.0,0.0,2887
postal_code_L9S,0.0,0.0,2888
postal_code_L9U,0.0,0.0,2889
postal_code_M1G,0.0,0.0,2890
postal_code_L9V,0.0,0.0,2891
postal_code_L9W,0.0,0.0,2892
postal_code_L9X,0.0,0.0,2893
postal_code_L9Y,0.0,0.0,2894
postal_code_L9Z,0.0,0.0,2895
postal_code_M1B,0.0,0.0,2896
postal_code_M1C,0.0,0.0,2897
postal_code_M1D,0.0,0.0,2898
postal_code_M1F,0.0,0.0,2899
postal_code_B2J,0.0,0.0,2900
postal_code_M2G,0.0,0.0,2901
postal_code_M2H,0.0,0.0,2902
postal_code_B2E,0.0,0.0,2903
postal_code_M3G,0.0,0.0,2904
postal_code_M3H,0.0,0.0,2905
postal_code_M3I,0.0,0.0,2906
postal_code_B8G,0.0,0.0,2907
postal_code_M3K,0.0,0.0,2908
postal_code_M3L,0.0,0.0,2909
postal_code_M3M,0.0,0.0,2910
postal_code_M3N,0.0,0.0,2911
postal_code_M3O,0.0,0.0,2912
postal_code_M3Q,0.0,0.0,2913
postal_code_M2I,0.0,0.0,2914
postal_code_M3R,0.0,0.0,2915
postal_code_B2D,0.0,0.0,2916
postal_code_M3T,0.0,0.0,2917
postal_code_M3U,0.0,0.0,2918
postal_code_M3V,0.0,0.0,2919
postal_code_M3W,0.0,0.0,2920
postal_code_B2C,0.0,0.0,2921
postal_code_M3Y,0.0,0.0,2922
postal_code_M3Z,0.0,0.0,2923
postal_code_M3F,0.0,0.0,2924
postal_code_M3E,0.0,0.0,2925
postal_code_B2G,0.0,0.0,2926
postal_code_M3C,0.0,0.0,2927
postal_code_M2J,0.0,0.0,2928
postal_code_M2K,0.0,0.0,2929
postal_code_M2L,0.0,0.0,2930
postal_code_B2I,0.0,0.0,2931
postal_code_M2N,0.0,0.0,2932
postal_code_M2O,0.0,0.0,2933
postal_code_M2P,0.0,0.0,2934
postal_code_M2Q,0.0,0.0,2935
postal_code_M2R,0.0,0.0,2936
postal_code_M2S,0.0,0.0,2937
postal_code_M2T,0.0,0.0,2938
postal_code_M2U,0.0,0.0,2939
postal_code_B2H,0.0,0.0,2940
postal_code_M2W,0.0,0.0,2941
postal_code_M2X,0.0,0.0,2942
postal_code_M2Y,0.0,0.0,2943
postal_code_M2Z,0.0,0.0,2944
postal_code_M3A,0.0,0.0,2945
postal_code_M3B,0.0,0.0,2946
postal_code_L9J,0.0,0.0,2947
postal_code_L9H,0.0,0.0,2948
postal_code_L5O,0.0,0.0,2949
postal_code_L6Y,0.0,0.0,2950
postal_code_L6P,0.0,0.0,2951
postal_code_B3A,0.0,0.0,2952
postal_code_L6R,0.0,0.0,2953
postal_code_L6S,0.0,0.0,2954
postal_code_L6T,0.0,0.0,2955
postal_code_L6U,0.0,0.0,2956
postal_code_B2Z,0.0,0.0,2957
postal_code_L6W,0.0,0.0,2958
postal_code_B2Y,0.0,0.0,2959
postal_code_L6Z,0.0,0.0,2960
postal_code_L6N,0.0,0.0,2961
postal_code_L7A,0.0,0.0,2962
postal_code_L7B,0.0,0.0,2963
postal_code_L7C,0.0,0.0,2964
postal_code_L7D,0.0,0.0,2965
postal_code_L7E,0.0,0.0,2966
postal_code_L7F,0.0,0.0,2967
postal_code_L7G,0.0,0.0,2968
postal_code_B2X,0.0,0.0,2969
postal_code_L7J,0.0,0.0,2970
postal_code_L6O,0.0,0.0,2971
postal_code_L6M,0.0,0.0,2972
postal_code_L9F,0.0,0.0,2973
postal_code_L6A,0.0,0.0,2974
postal_code_L5P,0.0,0.0,2975
postal_code_L5Q,0.0,0.0,2976
postal_code_L5R,0.0,0.0,2977
postal_code_B3B,0.0,0.0,2978
postal_code_L5T,0.0,0.0,2979
postal_code_L5U,0.0,0.0,2980
postal_code_L5V,0.0,0.0,2981
postal_code_L5W,0.0,0.0,2982
postal_code_L5Z,0.0,0.0,2983
postal_code_L6B,0.0,0.0,2984
postal_code_L6L,0.0,0.0,2985
postal_code_L6C,0.0,0.0,2986
postal_code_L6D,0.0,0.0,2987
postal_code_L6E,0.0,0.0,2988
postal_code_L6F,0.0,0.0,2989
postal_code_L6G,0.0,0.0,2990
postal_code_L6H,0.0,0.0,2991
postal_code_L6I,0.0,0.0,2992
postal_code_L6J,0.0,0.0,2993
postal_code_L6K,0.0,0.0,2994
postal_code_L7K,0.0,0.0,2995
postal_code_L7L,0.0,0.0,2996
postal_code_L7M,0.0,0.0,2997
postal_code_L8U,0.0,0.0,2998
postal_code_L8L,0.0,0.0,2999
postal_code_L8M,0.0,0.0,3000
postal_code_L8N,0.0,0.0,3001
postal_code_L8O,0.0,0.0,3002
postal_code_L8P,0.0,0.0,3003
postal_code_B2T,0.0,0.0,3004
postal_code_L8R,0.0,0.0,3005
postal_code_L8S,0.0,0.0,3006
postal_code_L8T,0.0,0.0,3007
postal_code_L8V,0.0,0.0,3008
postal_code_L7N,0.0,0.0,3009
postal_code_L8W,0.0,0.0,3010
postal_code_L8X,0.0,0.0,3011
postal_code_L8Y,0.0,0.0,3012
postal_code_L8Z,0.0,0.0,3013
postal_code_L9A,0.0,0.0,3014
postal_code_L9B,0.0,0.0,3015
postal_code_L9C,0.0,0.0,3016
postal_code_L9D,0.0,0.0,3017
postal_code_B2S,0.0,0.0,3018
postal_code_L8K,0.0,0.0,3019
postal_code_L8J,0.0,0.0,3020
postal_code_L8I,0.0,0.0,3021
postal_code_L8H,0.0,0.0,3022
postal_code_B2W,0.0,0.0,3023
postal_code_L7P,0.0,0.0,3024
postal_code_L7Q,0.0,0.0,3025
postal_code_L7R,0.0,0.0,3026
postal_code_L7S,0.0,0.0,3027
postal_code_L7T,0.0,0.0,3028
postal_code_L7U,0.0,0.0,3029
postal_code_L7V,0.0,0.0,3030
postal_code_L7W,0.0,0.0,3031
postal_code_L7X,0.0,0.0,3032
postal_code_B2V,0.0,0.0,3033
postal_code_L7Z,0.0,0.0,3034
postal_code_L8A,0.0,0.0,3035
postal_code_L8B,0.0,0.0,3036
postal_code_L8C,0.0,0.0,3037
postal_code_L8D,0.0,0.0,3038
postal_code_L8E,0.0,0.0,3039
postal_code_L8F,0.0,0.0,3040
postal_code_L8G,0.0,0.0,3041
postal_code_K7A,0.0,0.0,3042
postal_code_K6Y,0.0,0.0,3043
postal_code_H9R,0.0,0.0,3044
postal_code_B5F,0.0,0.0,3045
postal_code_B5J,0.0,0.0,3046
postal_code_B5H,0.0,0.0,3047
postal_code_B5G,0.0,0.0,3048
postal_code_J5Q,0.0,0.0,3049
postal_code_J5R,0.0,0.0,3050
postal_code_J5S,0.0,0.0,3051
postal_code_J5T,0.0,0.0,3052
postal_code_J5U,0.0,0.0,3053
postal_code_J5V,0.0,0.0,3054
postal_code_J5X,0.0,0.0,3055
postal_code_J5L,0.0,0.0,3056
postal_code_B5E,0.0,0.0,3057
postal_code_J5Z,0.0,0.0,3058
postal_code_J6A,0.0,0.0,3059
postal_code_B5D,0.0,0.0,3060
postal_code_B5C,0.0,0.0,3061
postal_code_J6D,0.0,0.0,3062
postal_code_J6E,0.0,0.0,3063
postal_code_J6F,0.0,0.0,3064
postal_code_J6G,0.0,0.0,3065
postal_code_J5M,0.0,0.0,3066
postal_code_J5K,0.0,0.0,3067
postal_code_J4M,0.0,0.0,3068
postal_code_J4Y,0.0,0.0,3069
postal_code_J4P,0.0,0.0,3070
postal_code_J4Q,0.0,0.0,3071
postal_code_J4R,0.0,0.0,3072
postal_code_J4S,0.0,0.0,3073
postal_code_J4T,0.0,0.0,3074
postal_code_J4U,0.0,0.0,3075
postal_code_B5K,0.0,0.0,3076
postal_code_J4W,0.0,0.0,3077
postal_code_J4X,0.0,0.0,3078
postal_code_J4Z,0.0,0.0,3079
postal_code_J5J,0.0,0.0,3080
postal_code_J5A,0.0,0.0,3081
postal_code_J5B,0.0,0.0,3082
postal_code_J5C,0.0,0.0,3083
postal_code_J5D,0.0,0.0,3084
postal_code_J5E,0.0,0.0,3085
postal_code_J5F,0.0,0.0,3086
postal_code_J5G,0.0,0.0,3087
postal_code_J5H,0.0,0.0,3088
postal_code_J5I,0.0,0.0,3089
postal_code_J6H,0.0,0.0,3090
postal_code_J6I,0.0,0.0,3091
postal_code_J6J,0.0,0.0,3092
postal_code_J7R,0.0,0.0,3093
postal_code_J7I,0.0,0.0,3094
postal_code_J7J,0.0,0.0,3095
postal_code_J7K,0.0,0.0,3096
postal_code_J7L,0.0,0.0,3097
postal_code_J7M,0.0,0.0,3098
postal_code_B4Y,0.0,0.0,3099
postal_code_J7O,0.0,0.0,3100
postal_code_J7P,0.0,0.0,3101
postal_code_J7Q,0.0,0.0,3102
postal_code_B4X,0.0,0.0,3103
postal_code_J6K,0.0,0.0,3104
postal_code_J7T,0.0,0.0,3105
postal_code_J7V,0.0,0.0,3106
postal_code_J7W,0.0,0.0,3107
postal_code_J7X,0.0,0.0,3108
postal_code_J7Y,0.0,0.0,3109
postal_code_J7Z,0.0,0.0,3110
postal_code_J8A,0.0,0.0,3111
postal_code_J8B,0.0,0.0,3112
postal_code_J8C,0.0,0.0,3113
postal_code_J7H,0.0,0.0,3114
postal_code_J7G,0.0,0.0,3115
postal_code_J7F,0.0,0.0,3116
postal_code_J7E,0.0,0.0,3117
postal_code_J6L,0.0,0.0,3118
postal_code_J6M,0.0,0.0,3119
postal_code_J6N,0.0,0.0,3120
postal_code_J6O,0.0,0.0,3121
postal_code_J6P,0.0,0.0,3122
postal_code_J6Q,0.0,0.0,3123
postal_code_J6R,0.0,0.0,3124
postal_code_B5B,0.0,0.0,3125
postal_code_J6T,0.0,0.0,3126
postal_code_J6U,0.0,0.0,3127
postal_code_J6V,0.0,0.0,3128
postal_code_B5A,0.0,0.0,3129
postal_code_J6X,0.0,0.0,3130
postal_code_J6Y,0.0,0.0,3131
postal_code_J6Z,0.0,0.0,3132
postal_code_J7A,0.0,0.0,3133
postal_code_B4Z,0.0,0.0,3134
postal_code_J7C,0.0,0.0,3135
postal_code_J7D,0.0,0.0,3136
postal_code_J4N,0.0,0.0,3137
postal_code_B5M,0.0,0.0,3138
postal_code_J8F,0.0,0.0,3139
postal_code_J2A,0.0,0.0,3140
postal_code_J1Q,0.0,0.0,3141
postal_code_J1R,0.0,0.0,3142
postal_code_J1S,0.0,0.0,3143
postal_code_J1T,0.0,0.0,3144
postal_code_J1U,0.0,0.0,3145
postal_code_J1V,0.0,0.0,3146
postal_code_J1W,0.0,0.0,3147
postal_code_J1X,0.0,0.0,3148
postal_code_J1Z,0.0,0.0,3149
postal_code_J2B,0.0,0.0,3150
postal_code_J1O,0.0,0.0,3151
postal_code_J2C,0.0,0.0,3152
postal_code_J2E,0.0,0.0,3153
postal_code_J2F,0.0,0.0,3154
postal_code_J2G,0.0,0.0,3155
postal_code_J2H,0.0,0.0,3156
postal_code_J2I,0.0,0.0,3157
postal_code_J2J,0.0,0.0,3158
postal_code_J2L,0.0,0.0,3159
postal_code_J2M,0.0,0.0,3160
postal_code_J1P,0.0,0.0,3161
postal_code_J1N,0.0,0.0,3162
postal_code_J4K,0.0,0.0,3163
postal_code_J1B,0.0,0.0,3164
postal_code_B5Y,0.0,0.0,3165
postal_code_H9T,0.0,0.0,3166
postal_code_H9U,0.0,0.0,3167
postal_code_H9V,0.0,0.0,3168
postal_code_H9W,0.0,0.0,3169
postal_code_H9X,0.0,0.0,3170
postal_code_H9Y,0.0,0.0,3171
postal_code_H9Z,0.0,0.0,3172
postal_code_J1A,0.0,0.0,3173
postal_code_J1C,0.0,0.0,3174
postal_code_J1M,0.0,0.0,3175
postal_code_J1D,0.0,0.0,3176
postal_code_J1E,0.0,0.0,3177
postal_code_J1F,0.0,0.0,3178
postal_code_J1G,0.0,0.0,3179
postal_code_J1H,0.0,0.0,3180
postal_code_J1I,0.0,0.0,3181
postal_code_J1J,0.0,0.0,3182
postal_code_J1K,0.0,0.0,3183
postal_code_J1L,0.0,0.0,3184
postal_code_B5X,0.0,0.0,3185
postal_code_J2O,0.0,0.0,3186
postal_code_J2P,0.0,0.0,3187
postal_code_J3Y,0.0,0.0,3188
postal_code_J3P,0.0,0.0,3189
postal_code_J3Q,0.0,0.0,3190
postal_code_J3R,0.0,0.0,3191
postal_code_B5O,0.0,0.0,3192
postal_code_B5N,0.0,0.0,3193
postal_code_J3U,0.0,0.0,3194
postal_code_J3V,0.0,0.0,3195
postal_code_J3W,0.0,0.0,3196
postal_code_J3X,0.0,0.0,3197
postal_code_J4A,0.0,0.0,3198
postal_code_J2Q,0.0,0.0,3199
postal_code_J4B,0.0,0.0,3200
postal_code_J4C,0.0,0.0,3201
postal_code_J4D,0.0,0.0,3202
postal_code_J4E,0.0,0.0,3203
postal_code_J4F,0.0,0.0,3204
postal_code_J4G,0.0,0.0,3205
postal_code_J4H,0.0,0.0,3206
postal_code_J4I,0.0,0.0,3207
postal_code_J4J,0.0,0.0,3208
postal_code_J3O,0.0,0.0,3209
postal_code_B5P,0.0,0.0,3210
postal_code_J3M,0.0,0.0,3211
postal_code_B5Q,0.0,0.0,3212
postal_code_J2R,0.0,0.0,3213
postal_code_J2S,0.0,0.0,3214
postal_code_B5W,0.0,0.0,3215
postal_code_B5T,0.0,0.0,3216
postal_code_J2V,0.0,0.0,3217
postal_code_J2W,0.0,0.0,3218
postal_code_J2X,0.0,0.0,3219
postal_code_J2Z,0.0,0.0,3220
postal_code_J3A,0.0,0.0,3221
postal_code_J3B,0.0,0.0,3222
postal_code_J3C,0.0,0.0,3223
postal_code_J3D,0.0,0.0,3224
postal_code_J3E,0.0,0.0,3225
postal_code_B5R,0.0,0.0,3226
postal_code_J3G,0.0,0.0,3227
postal_code_J3H,0.0,0.0,3228
postal_code_J3I,0.0,0.0,3229
postal_code_J3J,0.0,0.0,3230
postal_code_J3K,0.0,0.0,3231
postal_code_J8E,0.0,0.0,3232
postal_code_J8G,0.0,0.0,3233
postal_code_K6X,0.0,0.0,3234
postal_code_K4Q,0.0,0.0,3235
postal_code_K4G,0.0,0.0,3236
postal_code_K4H,0.0,0.0,3237
postal_code_K4I,0.0,0.0,3238
postal_code_K4K,0.0,0.0,3239
postal_code_K4L,0.0,0.0,3240
postal_code_B4H,0.0,0.0,3241
postal_code_B4F,0.0,0.0,3242
postal_code_K4O,0.0,0.0,3243
postal_code_K4P,0.0,0.0,3244
postal_code_K4R,0.0,0.0,3245
postal_code_K4E,0.0,0.0,3246
postal_code_K4S,0.0,0.0,3247
postal_code_K4T,0.0,0.0,3248
postal_code_K4U,0.0,0.0,3249
postal_code_K4V,0.0,0.0,3250
postal_code_K4W,0.0,0.0,3251
postal_code_K4X,0.0,0.0,3252
postal_code_K4Y,0.0,0.0,3253
postal_code_K4Z,0.0,0.0,3254
postal_code_B4E,0.0,0.0,3255
postal_code_K4F,0.0,0.0,3256
postal_code_K4C,0.0,0.0,3257
postal_code_K3E,0.0,0.0,3258
postal_code_K3P,0.0,0.0,3259
postal_code_K3G,0.0,0.0,3260
postal_code_K3H,0.0,0.0,3261
postal_code_K3I,0.0,0.0,3262
postal_code_B4L,0.0,0.0,3263
postal_code_K3K,0.0,0.0,3264
postal_code_K3L,0.0,0.0,3265
postal_code_K3M,0.0,0.0,3266
postal_code_K3N,0.0,0.0,3267
postal_code_K3O,0.0,0.0,3268
postal_code_B4K,0.0,0.0,3269
postal_code_B4I,0.0,0.0,3270
postal_code_K3S,0.0,0.0,3271
postal_code_K3T,0.0,0.0,3272
postal_code_K3U,0.0,0.0,3273
postal_code_K3V,0.0,0.0,3274
postal_code_B4J,0.0,0.0,3275
postal_code_K3X,0.0,0.0,3276
postal_code_K3Y,0.0,0.0,3277
postal_code_K3Z,0.0,0.0,3278
postal_code_K4A,0.0,0.0,3279
postal_code_K5B,0.0,0.0,3280
postal_code_K5C,0.0,0.0,3281
postal_code_K5D,0.0,0.0,3282
